"FlowOCT","compas_enc.csv",3101,2,0.0,60,9,-19546.91609845871,0.7220251531763947,2.911779608739034,2404.0,65.46380591392517,0,0,0,0,0.7440051847051199,0.7290575916230366,1,"(3, 5)","(6, 2)","(6, 2)","(6, 2)","(3, 5)","(6, 2)"
"FlowOCT","compas_enc.csv",3101,2,0.0,60,9,-19546.91609845871,0.7220251531763947,2.9114552047626607,2433.0,64.41308069229126,0,0,0,0,0.7440051847051199,0.7290575916230366,1,0.4125,0.0,0.40723496243443036,0.0,0.8,0.0
"FlowOCT","compas_enc.csv",3101,2,0.0,60,9,-19494.76724419745,0.7162205740083843,3.3407378026486625,2787.0,64.98993587493896,0,0,0,0,0.7414128321451717,0.7185863874345549,1,0.4125,0.0,0.40723496243443036,0.0,0.8,0.0
"FlowOCT","compas_enc.csv",3101,2,0.0,60,2,-19465.0,0.7229925830377297,0.0,5268.0,41.94509792327881,0,0,0,0,0.745949449125081,0.7277486910994765,1,0.4125,0.0,0.40723496243443036,0.0,0.8,0.0
"FlowOCT","compas_enc.csv",3101,2,0.0,60,2,-19465.0,0.7229925830377297,0.0,5268.0,45.027247190475464,0,0,0,0,0.745949449125081,0.7277486910994765,1,0.4125,1.1102230246251565e-16,0.40723496243443036,1.1102230246251565e-16,0.8,0.0
"FlowOCT","compas_enc.csv",3101,2,0.0,60,2,-19465.0,0.7229925830377297,0.0,5268.0,42.337977170944214,0,0,0,0,0.745949449125081,0.7277486910994765,1,0.4125,1.1102230246251565e-16,0.40723496243443036,1.1102230246251565e-16,0.8,0.0
"FlowOCT","compas_enc.csv",3101,2,0.0,60,9,-19494.76724419745,0.7162205740083843,3.3407378026486625,2468.0,64.48176574707031,0,0,0,0,0.7414128321451717,0.7185863874345549,1,0.4125,1.1102230246251565e-16,0.40723496243443036,1.1102230246251565e-16,0.8,0.0
"FlowOCT","compas_enc.csv",3101,2,0.0,60,9,-19546.91609845871,0.7220251531763947,2.911779608739034,2404.0,64.77536678314209,0,0,0,0,0.7440051847051199,0.7290575916230366,1,0.4125000000000001,1.1102230246251565e-16,0.40723496243443025,1.1102230246251565e-16,0.8,0.0
"FlowOCT","compas_enc.csv",3101,2,0.0,60,9,-19563.393782896834,0.6742986133505321,2.9984429819730094,2293.0,64.63276100158691,0,0,0,0,0.6830848995463383,0.6852094240837696,1,0.4125000000000001,0.0,0.40723496243443025,1.1102230246251565e-16,0.8,0.0
"FlowOCT","compas_enc.csv",3101,2,0.0,60,9,-19563.393782896834,0.6742986133505321,2.9984429819730094,2233.0,64.94706320762634,0,0,0,0,0.6830848995463383,0.6852094240837696,1,0.4125000000000001,0.0,0.40723496243443025,1.1102230246251565e-16,0.8,0.0
